City,Date,CO
Thiruvananthapuram,2017-11-24,1.28
Thiruvananthapuram,2017-11-25,1.61
Thiruvananthapuram,2017-11-26,1.33
Thiruvananthapuram,2017-11-27,1.33
Thiruvananthapuram,2017-11-28,1.43
Thiruvananthapuram,2017-11-29,1.23
Thiruvananthapuram,2017-11-30,0.97
Thiruvananthapuram,2017-12-01,0.92
Thiruvananthapuram,2017-12-02,1.08
Thiruvananthapuram,2017-12-03,1.22
Thiruvananthapuram,2017-12-04,1.26
Thiruvananthapuram,2017-12-05,
Thiruvananthapuram,2017-12-06,
Thiruvananthapuram,2017-12-07,1.58
Thiruvananthapuram,2017-12-08,1.31
Thiruvananthapuram,2017-12-09,1.21
Thiruvananthapuram,2017-12-10,1.26
Thiruvananthapuram,2017-12-11,1.31
Thiruvananthapuram,2017-12-12,1.37
Thiruvananthapuram,2017-12-13,1.3
Thiruvananthapuram,2017-12-14,1.4
Thiruvananthapuram,2017-12-15,1.59
Thiruvananthapuram,2017-12-16,1.26
Thiruvananthapuram,2017-12-17,1.23
Thiruvananthapuram,2017-12-18,1.25
Thiruvananthapuram,2017-12-19,1.3
Thiruvananthapuram,2017-12-20,1.15
Thiruvananthapuram,2017-12-21,1.27
Thiruvananthapuram,2017-12-22,1.16
Thiruvananthapuram,2017-12-23,1.31
Thiruvananthapuram,2017-12-24,1.0
Thiruvananthapuram,2017-12-25,1.07
Thiruvananthapuram,2017-12-26,1.31
Thiruvananthapuram,2017-12-27,1.38
Thiruvananthapuram,2017-12-28,1.36
Thiruvananthapuram,2017-12-29,1.2
Thiruvananthapuram,2017-12-30,1.42
Thiruvananthapuram,2017-12-31,1.19
Thiruvananthapuram,2018-01-01,1.28
Thiruvananthapuram,2018-01-02,1.32
Thiruvananthapuram,2018-01-03,1.36
Thiruvananthapuram,2018-01-04,1.4
Thiruvananthapuram,2018-01-05,1.32
Thiruvananthapuram,2018-01-06,1.32
Thiruvananthapuram,2018-01-07,1.27
Thiruvananthapuram,2018-01-08,1.69
Thiruvananthapuram,2018-01-09,1.55
Thiruvananthapuram,2018-01-10,1.58
Thiruvananthapuram,2018-01-11,1.57
Thiruvananthapuram,2018-01-12,1.59
Thiruvananthapuram,2018-01-13,1.58
Thiruvananthapuram,2018-01-14,1.25
Thiruvananthapuram,2018-01-15,1.58
Thiruvananthapuram,2018-01-16,1.54
Thiruvananthapuram,2018-01-17,1.6
Thiruvananthapuram,2018-01-18,1.56
Thiruvananthapuram,2018-01-19,1.4
Thiruvananthapuram,2018-01-20,1.47
Thiruvananthapuram,2018-01-21,1.48
Thiruvananthapuram,2018-01-22,1.8
Thiruvananthapuram,2018-01-23,1.68
Thiruvananthapuram,2018-01-24,1.17
Thiruvananthapuram,2018-01-25,0.91
Thiruvananthapuram,2018-01-26,0.89
Thiruvananthapuram,2018-01-27,0.88
Thiruvananthapuram,2018-01-28,0.92
Thiruvananthapuram,2018-01-29,1.18
Thiruvananthapuram,2018-01-30,0.92
Thiruvananthapuram,2018-01-31,1.16
Thiruvananthapuram,2018-02-01,1.14
Thiruvananthapuram,2018-02-02,1.06
Thiruvananthapuram,2018-02-03,0.96
Thiruvananthapuram,2018-02-04,0.9
Thiruvananthapuram,2018-02-05,0.94
Thiruvananthapuram,2018-02-06,0.91
Thiruvananthapuram,2018-02-07,0.94
Thiruvananthapuram,2018-02-08,0.89
Thiruvananthapuram,2018-02-09,0.95
Thiruvananthapuram,2018-02-10,0.95
Thiruvananthapuram,2018-02-11,0.88
Thiruvananthapuram,2018-02-12,1.05
Thiruvananthapuram,2018-02-13,0.94
Thiruvananthapuram,2018-02-14,0.93
Thiruvananthapuram,2018-02-15,1.08
Thiruvananthapuram,2018-02-16,1.04
Thiruvananthapuram,2018-02-17,1.14
Thiruvananthapuram,2018-02-18,0.91
Thiruvananthapuram,2018-02-19,1.03
Thiruvananthapuram,2018-02-20,1.09
Thiruvananthapuram,2018-02-21,1.07
Thiruvananthapuram,2018-02-22,0.88
Thiruvananthapuram,2018-02-23,0.98
Thiruvananthapuram,2018-02-24,1.02
Thiruvananthapuram,2018-02-25,
Thiruvananthapuram,2018-02-26,1.04
Thiruvananthapuram,2018-02-27,0.87
Thiruvananthapuram,2018-02-28,0.9
Thiruvananthapuram,2018-03-01,1.02
Thiruvananthapuram,2018-03-02,1.06
Thiruvananthapuram,2018-03-03,0.96
Thiruvananthapuram,2018-03-04,0.96
Thiruvananthapuram,2018-03-05,1.05
Thiruvananthapuram,2018-03-06,1.05
Thiruvananthapuram,2018-03-07,1.08
Thiruvananthapuram,2018-03-08,1.12
Thiruvananthapuram,2018-03-09,1.1
Thiruvananthapuram,2018-03-10,1.04
Thiruvananthapuram,2018-03-11,0.98
Thiruvananthapuram,2018-03-12,1.18
Thiruvananthapuram,2018-03-13,1.22
Thiruvananthapuram,2018-03-14,0.94
Thiruvananthapuram,2018-03-15,0.76
Thiruvananthapuram,2018-03-16,1.0
Thiruvananthapuram,2018-03-17,0.87
Thiruvananthapuram,2018-03-18,1.0
Thiruvananthapuram,2018-03-19,1.15
Thiruvananthapuram,2018-03-20,1.18
Thiruvananthapuram,2018-03-21,1.17
Thiruvananthapuram,2018-03-22,1.1
Thiruvananthapuram,2018-03-23,1.12
Thiruvananthapuram,2018-03-24,0.93
Thiruvananthapuram,2018-03-25,1.19
Thiruvananthapuram,2018-03-26,1.18
Thiruvananthapuram,2018-03-27,1.47
Thiruvananthapuram,2018-03-28,1.82
Thiruvananthapuram,2018-03-29,1.36
Thiruvananthapuram,2018-03-30,2.59
Thiruvananthapuram,2018-03-31,2.99
Thiruvananthapuram,2018-04-01,0.8
Thiruvananthapuram,2018-04-02,0.82
Thiruvananthapuram,2018-04-03,0.89
Thiruvananthapuram,2018-04-04,0.97
Thiruvananthapuram,2018-04-05,0.99
Thiruvananthapuram,2018-04-06,1.01
Thiruvananthapuram,2018-04-07,0.92
Thiruvananthapuram,2018-04-08,0.83
Thiruvananthapuram,2018-04-09,0.86
Thiruvananthapuram,2018-04-10,0.95
Thiruvananthapuram,2018-04-11,0.95
Thiruvananthapuram,2018-04-12,0.86
Thiruvananthapuram,2018-04-13,1.12
Thiruvananthapuram,2018-04-14,0.82
Thiruvananthapuram,2018-04-15,0.84
Thiruvananthapuram,2018-04-16,0.88
Thiruvananthapuram,2018-04-17,0.95
Thiruvananthapuram,2018-04-18,1.13
Thiruvananthapuram,2018-04-19,0.94
Thiruvananthapuram,2018-04-20,0.99
Thiruvananthapuram,2018-04-21,0.95
Thiruvananthapuram,2018-04-22,0.83
Thiruvananthapuram,2018-04-23,0.88
Thiruvananthapuram,2018-04-24,0.85
Thiruvananthapuram,2018-04-25,0.78
Thiruvananthapuram,2018-04-26,0.88
Thiruvananthapuram,2018-04-27,0.93
Thiruvananthapuram,2018-04-28,1.12
Thiruvananthapuram,2018-04-29,1.03
Thiruvananthapuram,2018-04-30,0.86
Thiruvananthapuram,2018-05-01,0.77
Thiruvananthapuram,2018-05-02,0.84
Thiruvananthapuram,2018-05-03,0.91
Thiruvananthapuram,2018-05-04,0.89
Thiruvananthapuram,2018-05-05,0.89
Thiruvananthapuram,2018-05-06,0.86
Thiruvananthapuram,2018-05-07,0.87
Thiruvananthapuram,2018-05-08,0.88
Thiruvananthapuram,2018-05-09,1.01
Thiruvananthapuram,2018-05-10,0.86
Thiruvananthapuram,2018-05-11,0.96
Thiruvananthapuram,2018-05-12,0.88
Thiruvananthapuram,2018-05-13,0.8
Thiruvananthapuram,2018-05-14,0.77
Thiruvananthapuram,2018-05-15,1.06
Thiruvananthapuram,2018-05-16,0.95
Thiruvananthapuram,2018-05-17,0.96
Thiruvananthapuram,2018-05-18,0.89
Thiruvananthapuram,2018-05-19,0.9
Thiruvananthapuram,2018-05-20,0.86
Thiruvananthapuram,2018-05-21,1.0
Thiruvananthapuram,2018-05-22,0.88
Thiruvananthapuram,2018-05-23,0.89
Thiruvananthapuram,2018-05-24,0.95
Thiruvananthapuram,2018-05-25,0.6
Thiruvananthapuram,2018-05-26,0.95
Thiruvananthapuram,2018-05-27,0.74
Thiruvananthapuram,2018-05-28,1.0
Thiruvananthapuram,2018-05-29,0.89
Thiruvananthapuram,2018-05-30,0.86
Thiruvananthapuram,2018-05-31,1.0
Thiruvananthapuram,2018-06-01,1.01
Thiruvananthapuram,2018-06-02,0.86
Thiruvananthapuram,2018-06-03,0.72
Thiruvananthapuram,2018-06-04,0.92
Thiruvananthapuram,2018-06-05,1.08
Thiruvananthapuram,2018-06-06,0.92
Thiruvananthapuram,2018-06-07,0.73
Thiruvananthapuram,2018-06-08,0.89
Thiruvananthapuram,2018-06-09,0.6
Thiruvananthapuram,2018-06-10,0.58
Thiruvananthapuram,2018-06-11,0.8
Thiruvananthapuram,2018-06-12,0.86
Thiruvananthapuram,2018-06-13,0.79
Thiruvananthapuram,2018-06-14,0.7
Thiruvananthapuram,2018-06-15,0.76
Thiruvananthapuram,2018-06-16,0.71
Thiruvananthapuram,2018-06-17,0.76
Thiruvananthapuram,2018-06-18,0.93
Thiruvananthapuram,2018-06-19,0.93
Thiruvananthapuram,2018-06-20,0.71
Thiruvananthapuram,2018-06-21,0.77
Thiruvananthapuram,2018-06-22,0.98
Thiruvananthapuram,2018-06-23,0.74
Thiruvananthapuram,2018-06-24,0.81
Thiruvananthapuram,2018-06-25,0.62
Thiruvananthapuram,2018-06-26,0.94
Thiruvananthapuram,2018-06-27,0.83
Thiruvananthapuram,2018-06-28,0.67
Thiruvananthapuram,2018-06-29,0.83
Thiruvananthapuram,2018-06-30,0.8
Thiruvananthapuram,2018-07-01,0.68
Thiruvananthapuram,2018-07-02,0.74
Thiruvananthapuram,2018-07-03,0.83
Thiruvananthapuram,2018-07-04,0.88
Thiruvananthapuram,2018-07-05,0.8
Thiruvananthapuram,2018-07-06,0.78
Thiruvananthapuram,2018-07-07,0.78
Thiruvananthapuram,2018-07-08,0.72
Thiruvananthapuram,2018-07-09,0.79
Thiruvananthapuram,2018-07-10,0.81
Thiruvananthapuram,2018-07-11,0.84
Thiruvananthapuram,2018-07-12,0.87
Thiruvananthapuram,2018-07-13,0.92
Thiruvananthapuram,2018-07-14,0.75
Thiruvananthapuram,2018-07-15,0.66
Thiruvananthapuram,2018-07-16,0.67
Thiruvananthapuram,2018-07-17,0.62
Thiruvananthapuram,2018-07-18,0.71
Thiruvananthapuram,2018-07-19,0.81
Thiruvananthapuram,2018-07-20,0.76
Thiruvananthapuram,2018-07-21,0.82
Thiruvananthapuram,2018-07-22,0.74
Thiruvananthapuram,2018-07-23,0.91
Thiruvananthapuram,2018-07-24,0.8
Thiruvananthapuram,2018-07-25,0.75
Thiruvananthapuram,2018-07-26,0.74
Thiruvananthapuram,2018-07-27,0.9
Thiruvananthapuram,2018-07-28,0.95
Thiruvananthapuram,2018-07-29,0.87
Thiruvananthapuram,2018-07-30,0.93
Thiruvananthapuram,2018-07-31,1.02
Thiruvananthapuram,2018-08-01,1.07
Thiruvananthapuram,2018-08-02,0.95
Thiruvananthapuram,2018-08-03,0.98
Thiruvananthapuram,2018-08-04,1.04
Thiruvananthapuram,2018-08-05,1.06
Thiruvananthapuram,2018-08-06,1.0
Thiruvananthapuram,2018-08-07,1.05
Thiruvananthapuram,2018-08-08,1.12
Thiruvananthapuram,2018-08-09,1.16
Thiruvananthapuram,2018-08-10,1.05
Thiruvananthapuram,2018-08-11,1.15
Thiruvananthapuram,2018-08-12,1.14
Thiruvananthapuram,2018-08-13,1.4
Thiruvananthapuram,2018-08-14,1.29
Thiruvananthapuram,2018-08-15,0.44
Thiruvananthapuram,2018-08-16,1.1
Thiruvananthapuram,2018-08-17,1.17
Thiruvananthapuram,2018-08-18,1.36
Thiruvananthapuram,2018-08-19,1.42
Thiruvananthapuram,2018-08-20,1.78
Thiruvananthapuram,2018-08-21,1.53
Thiruvananthapuram,2018-08-22,1.13
Thiruvananthapuram,2018-08-23,1.01
Thiruvananthapuram,2018-08-24,1.13
Thiruvananthapuram,2018-08-25,1.73
Thiruvananthapuram,2018-08-26,2.45
Thiruvananthapuram,2018-08-27,2.73
Thiruvananthapuram,2018-08-28,2.11
Thiruvananthapuram,2018-08-29,0.82
Thiruvananthapuram,2018-08-30,0.64
Thiruvananthapuram,2018-08-31,0.91
Thiruvananthapuram,2018-09-01,0.79
Thiruvananthapuram,2018-09-02,0.78
Thiruvananthapuram,2018-09-03,0.81
Thiruvananthapuram,2018-09-04,0.77
Thiruvananthapuram,2018-09-05,0.81
Thiruvananthapuram,2018-09-06,0.79
Thiruvananthapuram,2018-09-07,0.9
Thiruvananthapuram,2018-09-08,0.78
Thiruvananthapuram,2018-09-09,
Thiruvananthapuram,2018-09-10,0.52
Thiruvananthapuram,2018-09-11,0.76
Thiruvananthapuram,2018-09-12,0.85
Thiruvananthapuram,2018-09-13,0.88
Thiruvananthapuram,2018-09-14,0.93
Thiruvananthapuram,2018-09-15,0.81
Thiruvananthapuram,2018-09-16,0.81
Thiruvananthapuram,2018-09-17,0.83
Thiruvananthapuram,2018-09-18,0.84
Thiruvananthapuram,2018-09-19,0.84
Thiruvananthapuram,2018-09-20,0.88
Thiruvananthapuram,2018-09-21,0.83
Thiruvananthapuram,2018-09-22,0.9
Thiruvananthapuram,2018-09-23,0.75
Thiruvananthapuram,2018-09-24,0.87
Thiruvananthapuram,2018-09-25,0.95
Thiruvananthapuram,2018-09-26,0.86
Thiruvananthapuram,2018-09-27,0.96
Thiruvananthapuram,2018-09-28,0.94
Thiruvananthapuram,2018-09-29,0.97
Thiruvananthapuram,2018-09-30,0.96
Thiruvananthapuram,2018-10-01,1.14
Thiruvananthapuram,2018-10-02,0.89
Thiruvananthapuram,2018-10-03,1.1
Thiruvananthapuram,2018-10-04,0.86
Thiruvananthapuram,2018-10-05,0.95
Thiruvananthapuram,2018-10-06,1.16
Thiruvananthapuram,2018-10-07,1.03
Thiruvananthapuram,2018-10-08,1.01
Thiruvananthapuram,2018-10-09,1.01
Thiruvananthapuram,2018-10-10,1.04
Thiruvananthapuram,2018-10-11,1.09
Thiruvananthapuram,2018-10-12,1.02
Thiruvananthapuram,2018-10-13,0.98
Thiruvananthapuram,2018-10-14,0.96
Thiruvananthapuram,2018-10-15,1.05
Thiruvananthapuram,2018-10-16,1.04
Thiruvananthapuram,2018-10-17,1.02
Thiruvananthapuram,2018-10-18,0.84
Thiruvananthapuram,2018-10-19,0.97
Thiruvananthapuram,2018-10-20,1.01
Thiruvananthapuram,2018-10-21,0.8
Thiruvananthapuram,2018-10-22,1.05
Thiruvananthapuram,2018-10-23,0.86
Thiruvananthapuram,2018-10-24,1.25
Thiruvananthapuram,2018-10-25,1.31
Thiruvananthapuram,2018-10-26,1.49
Thiruvananthapuram,2018-10-27,1.46
Thiruvananthapuram,2018-10-28,1.15
Thiruvananthapuram,2018-10-29,1.2
Thiruvananthapuram,2018-10-30,1.21
Thiruvananthapuram,2018-10-31,1.09
Thiruvananthapuram,2018-11-01,1.19
Thiruvananthapuram,2018-11-02,1.44
Thiruvananthapuram,2018-11-03,1.13
Thiruvananthapuram,2018-11-04,1.34
Thiruvananthapuram,2018-11-05,1.4
Thiruvananthapuram,2018-11-06,1.22
Thiruvananthapuram,2018-11-07,1.39
Thiruvananthapuram,2018-11-08,1.72
Thiruvananthapuram,2018-11-09,1.5
Thiruvananthapuram,2018-11-10,1.41
Thiruvananthapuram,2018-11-11,1.2
Thiruvananthapuram,2018-11-12,1.19
Thiruvananthapuram,2018-11-13,1.19
Thiruvananthapuram,2018-11-14,1.28
Thiruvananthapuram,2018-11-15,1.37
Thiruvananthapuram,2018-11-16,1.12
Thiruvananthapuram,2018-11-17,1.29
Thiruvananthapuram,2018-11-18,1.24
Thiruvananthapuram,2018-11-19,1.23
Thiruvananthapuram,2018-11-20,1.24
Thiruvananthapuram,2018-11-21,1.21
Thiruvananthapuram,2018-11-22,1.3
Thiruvananthapuram,2018-11-23,1.18
Thiruvananthapuram,2018-11-24,1.25
Thiruvananthapuram,2018-11-25,1.2
Thiruvananthapuram,2018-11-26,1.5
Thiruvananthapuram,2018-11-27,1.56
Thiruvananthapuram,2018-11-28,1.74
Thiruvananthapuram,2018-11-29,1.81
Thiruvananthapuram,2018-11-30,1.8
Thiruvananthapuram,2018-12-01,1.96
Thiruvananthapuram,2018-12-02,1.65
Thiruvananthapuram,2018-12-03,1.61
Thiruvananthapuram,2018-12-04,2.03
Thiruvananthapuram,2018-12-05,1.95
Thiruvananthapuram,2018-12-06,1.76
Thiruvananthapuram,2018-12-07,1.73
Thiruvananthapuram,2018-12-08,1.79
Thiruvananthapuram,2018-12-09,1.9
Thiruvananthapuram,2018-12-10,2.07
Thiruvananthapuram,2018-12-11,2.21
Thiruvananthapuram,2018-12-12,2.11
Thiruvananthapuram,2018-12-13,2.11
Thiruvananthapuram,2018-12-14,2.1
Thiruvananthapuram,2018-12-15,2.39
Thiruvananthapuram,2018-12-16,2.32
Thiruvananthapuram,2018-12-17,2.06
Thiruvananthapuram,2018-12-18,2.37
Thiruvananthapuram,2018-12-19,2.94
Thiruvananthapuram,2018-12-20,2.53
Thiruvananthapuram,2018-12-21,2.77
Thiruvananthapuram,2018-12-22,2.91
Thiruvananthapuram,2018-12-23,2.49
Thiruvananthapuram,2018-12-24,2.91
Thiruvananthapuram,2018-12-25,2.55
Thiruvananthapuram,2018-12-26,2.42
Thiruvananthapuram,2018-12-27,2.85
Thiruvananthapuram,2018-12-28,4.85
Thiruvananthapuram,2018-12-29,5.59
Thiruvananthapuram,2018-12-30,5.48
Thiruvananthapuram,2018-12-31,4.56
Thiruvananthapuram,2019-01-01,4.61
Thiruvananthapuram,2019-01-02,0.08
Thiruvananthapuram,2019-01-03,0.06
Thiruvananthapuram,2019-01-04,0.05
Thiruvananthapuram,2019-01-05,0.05
Thiruvananthapuram,2019-01-06,0.0
Thiruvananthapuram,2019-01-07,0.03
Thiruvananthapuram,2019-01-08,0.07
Thiruvananthapuram,2019-01-09,0.03
Thiruvananthapuram,2019-01-10,0.0
Thiruvananthapuram,2019-01-11,0.0
Thiruvananthapuram,2019-01-12,0.0
Thiruvananthapuram,2019-01-13,0.0
Thiruvananthapuram,2019-01-14,0.0
Thiruvananthapuram,2019-01-15,0.01
Thiruvananthapuram,2019-01-16,0.0
Thiruvananthapuram,2019-01-17,0.0
Thiruvananthapuram,2019-01-18,0.06
Thiruvananthapuram,2019-01-19,0.02
Thiruvananthapuram,2019-01-20,0.36
Thiruvananthapuram,2019-01-21,1.11
Thiruvananthapuram,2019-01-22,0.93
Thiruvananthapuram,2019-01-23,0.87
Thiruvananthapuram,2019-01-24,0.95
Thiruvananthapuram,2019-01-25,0.97
Thiruvananthapuram,2019-01-26,0.81
Thiruvananthapuram,2019-01-27,0.6
Thiruvananthapuram,2019-01-28,0.71
Thiruvananthapuram,2019-01-29,0.69
Thiruvananthapuram,2019-01-30,0.76
Thiruvananthapuram,2019-01-31,0.69
Thiruvananthapuram,2019-02-01,0.68
Thiruvananthapuram,2019-02-02,0.84
Thiruvananthapuram,2019-02-03,0.67
Thiruvananthapuram,2019-02-04,0.92
Thiruvananthapuram,2019-02-05,0.93
Thiruvananthapuram,2019-02-06,0.85
Thiruvananthapuram,2019-02-07,0.75
Thiruvananthapuram,2019-02-08,0.89
Thiruvananthapuram,2019-02-09,0.81
Thiruvananthapuram,2019-02-10,0.78
Thiruvananthapuram,2019-02-11,0.85
Thiruvananthapuram,2019-02-12,0.86
Thiruvananthapuram,2019-02-13,0.86
Thiruvananthapuram,2019-02-14,0.84
Thiruvananthapuram,2019-02-15,0.84
Thiruvananthapuram,2019-02-16,0.73
Thiruvananthapuram,2019-02-17,0.67
Thiruvananthapuram,2019-02-18,0.66
Thiruvananthapuram,2019-02-19,0.67
Thiruvananthapuram,2019-02-20,0.67
Thiruvananthapuram,2019-02-21,0.59
Thiruvananthapuram,2019-02-22,0.68
Thiruvananthapuram,2019-02-23,0.55
Thiruvananthapuram,2019-02-24,0.56
Thiruvananthapuram,2019-02-25,0.69
Thiruvananthapuram,2019-02-26,0.65
Thiruvananthapuram,2019-02-27,0.63
Thiruvananthapuram,2019-02-28,0.67
Thiruvananthapuram,2019-03-01,0.58
Thiruvananthapuram,2019-03-02,0.74
Thiruvananthapuram,2019-03-03,0.64
Thiruvananthapuram,2019-03-04,0.76
Thiruvananthapuram,2019-03-05,0.62
Thiruvananthapuram,2019-03-06,0.57
Thiruvananthapuram,2019-03-07,0.65
Thiruvananthapuram,2019-03-08,0.68
Thiruvananthapuram,2019-03-09,0.65
Thiruvananthapuram,2019-03-10,0.66
Thiruvananthapuram,2019-03-11,0.75
Thiruvananthapuram,2019-03-12,0.66
Thiruvananthapuram,2019-03-13,0.83
Thiruvananthapuram,2019-03-14,0.74
Thiruvananthapuram,2019-03-15,0.86
Thiruvananthapuram,2019-03-16,0.83
Thiruvananthapuram,2019-03-17,0.81
Thiruvananthapuram,2019-03-18,0.83
Thiruvananthapuram,2019-03-19,0.89
Thiruvananthapuram,2019-03-20,0.89
Thiruvananthapuram,2019-03-21,0.85
Thiruvananthapuram,2019-03-22,0.86
Thiruvananthapuram,2019-03-23,0.8
Thiruvananthapuram,2019-03-24,0.7
Thiruvananthapuram,2019-03-25,0.86
Thiruvananthapuram,2019-03-26,0.72
Thiruvananthapuram,2019-03-27,0.57
Thiruvananthapuram,2019-03-28,0.81
Thiruvananthapuram,2019-03-29,0.72
Thiruvananthapuram,2019-03-30,0.84
Thiruvananthapuram,2019-03-31,0.75
Thiruvananthapuram,2019-04-01,0.82
Thiruvananthapuram,2019-04-02,0.77
Thiruvananthapuram,2019-04-03,0.74
Thiruvananthapuram,2019-04-04,0.79
Thiruvananthapuram,2019-04-05,0.74
Thiruvananthapuram,2019-04-06,0.76
Thiruvananthapuram,2019-04-07,0.63
Thiruvananthapuram,2019-04-08,0.7
Thiruvananthapuram,2019-04-09,0.84
Thiruvananthapuram,2019-04-10,0.89
Thiruvananthapuram,2019-04-11,0.85
Thiruvananthapuram,2019-04-12,0.86
Thiruvananthapuram,2019-04-13,0.86
Thiruvananthapuram,2019-04-14,0.91
Thiruvananthapuram,2019-04-15,0.88
Thiruvananthapuram,2019-04-16,1.01
Thiruvananthapuram,2019-04-17,0.94
Thiruvananthapuram,2019-04-18,0.88
Thiruvananthapuram,2019-04-19,0.96
Thiruvananthapuram,2019-04-20,0.97
Thiruvananthapuram,2019-04-21,0.94
Thiruvananthapuram,2019-04-22,0.95
Thiruvananthapuram,2019-04-23,0.72
Thiruvananthapuram,2019-04-24,0.93
Thiruvananthapuram,2019-04-25,0.82
Thiruvananthapuram,2019-04-26,0.89
Thiruvananthapuram,2019-04-27,1.04
Thiruvananthapuram,2019-04-28,0.98
Thiruvananthapuram,2019-04-29,0.89
Thiruvananthapuram,2019-04-30,1.03
Thiruvananthapuram,2019-05-01,0.93
Thiruvananthapuram,2019-05-02,1.09
Thiruvananthapuram,2019-05-03,1.02
Thiruvananthapuram,2019-05-04,0.88
Thiruvananthapuram,2019-05-05,0.8
Thiruvananthapuram,2019-05-06,1.04
Thiruvananthapuram,2019-05-07,1.02
Thiruvananthapuram,2019-05-08,0.98
Thiruvananthapuram,2019-05-09,0.84
Thiruvananthapuram,2019-05-10,0.87
Thiruvananthapuram,2019-05-11,0.82
Thiruvananthapuram,2019-05-12,0.78
Thiruvananthapuram,2019-05-13,0.87
Thiruvananthapuram,2019-05-14,0.95
Thiruvananthapuram,2019-05-15,1.31
Thiruvananthapuram,2019-05-16,2.44
Thiruvananthapuram,2019-05-17,3.31
Thiruvananthapuram,2019-05-18,2.02
Thiruvananthapuram,2019-05-19,0.64
Thiruvananthapuram,2019-05-20,0.81
Thiruvananthapuram,2019-05-21,0.72
Thiruvananthapuram,2019-05-22,0.68
Thiruvananthapuram,2019-05-23,0.67
Thiruvananthapuram,2019-05-24,0.38
Thiruvananthapuram,2019-05-25,0.64
Thiruvananthapuram,2019-05-26,0.5
Thiruvananthapuram,2019-05-27,0.55
Thiruvananthapuram,2019-05-28,0.54
Thiruvananthapuram,2019-05-29,0.55
Thiruvananthapuram,2019-05-30,0.68
Thiruvananthapuram,2019-05-31,0.62
Thiruvananthapuram,2019-06-01,0.62
Thiruvananthapuram,2019-06-02,0.46
Thiruvananthapuram,2019-06-03,0.76
Thiruvananthapuram,2019-06-04,0.65
Thiruvananthapuram,2019-06-05,0.59
Thiruvananthapuram,2019-06-06,0.77
Thiruvananthapuram,2019-06-07,0.74
Thiruvananthapuram,2019-06-08,0.71
Thiruvananthapuram,2019-06-09,0.56
Thiruvananthapuram,2019-06-10,0.55
Thiruvananthapuram,2019-06-11,
Thiruvananthapuram,2019-06-12,
Thiruvananthapuram,2019-06-13,
Thiruvananthapuram,2019-06-14,
Thiruvananthapuram,2019-06-15,
Thiruvananthapuram,2019-06-16,
Thiruvananthapuram,2019-06-17,
Thiruvananthapuram,2019-06-18,0.0
Thiruvananthapuram,2019-06-19,0.08
Thiruvananthapuram,2019-06-20,0.43
Thiruvananthapuram,2019-06-21,0.48
Thiruvananthapuram,2019-06-22,0.81
Thiruvananthapuram,2019-06-23,0.47
Thiruvananthapuram,2019-06-24,0.67
Thiruvananthapuram,2019-06-25,0.65
Thiruvananthapuram,2019-06-26,0.65
Thiruvananthapuram,2019-06-27,0.63
Thiruvananthapuram,2019-06-28,0.58
Thiruvananthapuram,2019-06-29,0.68
Thiruvananthapuram,2019-06-30,0.6
Thiruvananthapuram,2019-07-01,0.77
Thiruvananthapuram,2019-07-02,0.79
Thiruvananthapuram,2019-07-03,0.82
Thiruvananthapuram,2019-07-04,0.63
Thiruvananthapuram,2019-07-05,0.81
Thiruvananthapuram,2019-07-06,0.78
Thiruvananthapuram,2019-07-07,0.55
Thiruvananthapuram,2019-07-08,0.62
Thiruvananthapuram,2019-07-09,0.64
Thiruvananthapuram,2019-07-10,0.68
Thiruvananthapuram,2019-07-11,0.82
Thiruvananthapuram,2019-07-12,0.77
Thiruvananthapuram,2019-07-13,0.64
Thiruvananthapuram,2019-07-14,0.57
Thiruvananthapuram,2019-07-15,0.61
Thiruvananthapuram,2019-07-16,0.64
Thiruvananthapuram,2019-07-17,0.73
Thiruvananthapuram,2019-07-18,0.56
Thiruvananthapuram,2019-07-19,0.42
Thiruvananthapuram,2019-07-20,0.33
Thiruvananthapuram,2019-07-21,0.42
Thiruvananthapuram,2019-07-22,0.57
Thiruvananthapuram,2019-07-23,0.56
Thiruvananthapuram,2019-07-24,0.7
Thiruvananthapuram,2019-07-25,0.77
Thiruvananthapuram,2019-07-26,0.88
Thiruvananthapuram,2019-07-27,0.96
Thiruvananthapuram,2019-07-28,0.92
Thiruvananthapuram,2019-07-29,1.12
Thiruvananthapuram,2019-07-30,1.67
Thiruvananthapuram,2019-07-31,2.74
Thiruvananthapuram,2019-08-01,0.68
Thiruvananthapuram,2019-08-02,0.77
Thiruvananthapuram,2019-08-03,0.83
Thiruvananthapuram,2019-08-04,0.65
Thiruvananthapuram,2019-08-05,0.67
Thiruvananthapuram,2019-08-06,0.68
Thiruvananthapuram,2019-08-07,0.68
Thiruvananthapuram,2019-08-08,0.68
Thiruvananthapuram,2019-08-09,0.72
Thiruvananthapuram,2019-08-10,0.51
Thiruvananthapuram,2019-08-11,0.39
Thiruvananthapuram,2019-08-12,0.45
Thiruvananthapuram,2019-08-13,0.59
Thiruvananthapuram,2019-08-14,0.63
Thiruvananthapuram,2019-08-15,0.6
Thiruvananthapuram,2019-08-16,0.63
Thiruvananthapuram,2019-08-17,0.81
Thiruvananthapuram,2019-08-18,0.72
Thiruvananthapuram,2019-08-19,0.74
Thiruvananthapuram,2019-08-20,0.72
Thiruvananthapuram,2019-08-21,0.67
Thiruvananthapuram,2019-08-22,0.7
